axon,slice,gratio,axon_diam,dist_centre
Axon14,slice_004,0.6463322891490579,6.508160054608385,4.840462855078541
Axon14,slice_005,0.7686234519082104,1.774682920209189,198.95444927172358
Axon14,slice_006,0.7568493826617926,10.638402834190469,9.313945311923217
Axon14,slice_007,0.6714048664125869,8.603916857978199,10.521633234032937
Axon14,slice_008,0.6913022140474064,7.526649073644068,1.3327366838202284
Axon14,slice_009,0.5480940838453873,5.434424581440655,17.675230836497537
Axon14,slice_011,0.7058582614317547,9.772545498984,8.47430531333564
Axon14,slice_012,0.7301704322665928,11.612111588100497,2.48271185788323
Axon14,slice_013,0.7560395659696311,11.432122997811645,5.910630712555375
Axon14,slice_014,0.7375540321762997,7.768782096586765,1.1909744726836908
Axon14,slice_015,0.8153424005514376,12.52019277510604,355.8619122947312
Axon15,slice_000,0.8058478350123275,6.756860738235442,321.9378777604288
Axon15,slice_001,0.813959011779659,13.027468498956615,15.203605316706915
Axon15,slice_002,0.6909031972529617,7.046533309010026,17.798884280185998
Axon15,slice_003,0.7521129103011751,13.611027639901613,227.6287374741197
Axon15,slice_004,0.6521511619359951,6.5939165810313005,11.653496697580868
Axon15,slice_005,0.9634071487405712,1.742528355516508,139.31338736852453
Axon15,slice_006,0.6182219306402397,5.771449354412415,16.817336731098457
Axon15,slice_007,0.7146210492109345,7.66123000553925,24.210217570462166
Axon15,slice_008,0.8182075134578809,4.81994823041218,5.95010469910557
Axon15,slice_009,0.8832345682140094,1.635485042206013,79.20444137397138
Axon15,slice_010,0.5703071974616333,4.024709026343213,274.4910704151344
Axon15,slice_011,0.7547640222954191,6.575315702805978,10.325627705520253
Axon15,slice_012,0.8005394094717095,11.86953811969336,12.299893982450358
Axon15,slice_013,0.5487973134669091,5.14437068283183,6.026439254392473
Axon15,slice_014,0.7473150951434641,5.946322564897645,11.068449897127204
Axon15,slice_015,0.604759335610112,7.108300454009024,230.71013815772716
Axon16,slice_000,0.7451854011705958,14.449661364279182,251.81880980783842
Axon16,slice_001,0.6047686474814195,6.1322153767224705,4.7429003029723935
Axon16,slice_002,0.8525926137764747,7.768642987917631,10.967166354285487
Axon16,slice_003,0.6889754113589512,10.24528799916532,9.911094780163708
Axon16,slice_004,0.6274356600296357,7.98000135024296,13.234955213196436
Axon16,slice_005,0.9467543912821724,4.359836129027689,262.6694300387071
Axon16,slice_006,0.7204010236398117,9.140649301971038,11.356582941830455
Axon16,slice_007,0.779611192944255,13.714416442750972,17.50166023427487
Axon16,slice_008,0.8066734410120993,10.918096203900726,13.567606147014025
Axon16,slice_009,0.8198114942139325,14.286904508270204,9.716058929215391
Axon16,slice_010,0.9389726372026016,3.138804952675741,281.0779040282204
Axon16,slice_011,0.6552170758579325,8.802999093106028,13.461672294911098
Axon16,slice_012,0.6475259113555382,6.8774673651632225,15.641721469774147
Axon16,slice_013,0.7924288604209746,14.045602262654688,9.357968184783344
Axon16,slice_014,0.7464100318664694,11.667219286454609,13.800220152642984
Axon16,slice_015,0.7542157659707719,11.87729171156419,259.2566724620218
Axon17,slice_000,0.7333907147826452,10.30636692100344,290.6398128626298
Axon17,slice_001,0.6071676728261968,5.687403855047795,4.766255227311552
Axon17,slice_002,0.8068980646673339,6.5419400805919485,14.230224628621047
Axon17,slice_003,0.72439281005434,7.791623788729694,4.959920259808556
Axon17,slice_004,0.7019597501981131,5.158475572099241,14.6812293893644
Axon17,slice_005,0.7939024164549324,3.548166888447282,263.5499772512733
Axon17,slice_006,0.7251150766838981,7.562355513888939,9.345467823453097
Axon17,slice_007,0.7351391494219075,10.509773048064677,12.377288622526814
Axon17,slice_008,0.6093680191269316,5.334651436199649,6.403965262229203
Axon17,slice_009,0.607175815338945,6.218359358630822,12.779952337955457
Axon17,slice_010,0.7999224197544156,14.506555444392225,218.27949751703872
Axon17,slice_011,0.6967860183896462,9.020401974431593,5.29874123728255
Axon17,slice_012,0.7063731303885458,8.425820656360559,8.289961993419256
Axon17,slice_013,0.7596149350887175,8.937718686353694,13.218432606509348
Axon17,slice_014,0.6795304449130801,7.541909006354245,9.016691677144888
Axon17,slice_015,0.7639943943713443,9.29634085703895,265.9438625172008
Axon18,slice_000,0.7087542668692784,1.500793904027425,259.3044969247356
Axon18,slice_001,0.6803697272562615,9.665171203382236,24.46903966455045
Axon18,slice_002,0.6008317168808832,8.420744681386338,0.9651464880604028
Axon18,slice_003,0.7350218045125341,9.71235391307104,3.0714660654194255
Axon18,slice_004,0.6946997399445077,8.715206502283637,2.321871774078677
Axon18,slice_005,0.8841606537595688,3.306249130962345,328.71314036428856
Axon18,slice_006,0.7814033325389919,12.660097232489557,13.130078794717418
Axon18,slice_007,0.5966117687635218,5.915168383814844,168.29771795668245
Axon18,slice_008,0.7320702403765874,11.045215193437826,254.60271573116862
Axon18,slice_009,0.7028535806963605,9.422144085313995,5.0922600658692785
Axon18,slice_010,0.8657913106101383,11.586718953582304,159.19900746334463
Axon18,slice_011,0.7464901066644746,10.282807985566786,4.534173539432065
Axon18,slice_012,0.6575679502901917,8.140072842995403,11.23297552685128
Axon18,slice_013,0.7845428352603875,16.03234746751706,6.450045903240631
Axon18,slice_014,0.7051094355759798,10.310771504818725,8.2649203009212
Axon18,slice_015,0.888931029093894,4.061205727215787,260.4220597343714
Axon19,slice_000,0.9351869486980552,2.289788019635045,304.12216043720457
Axon19,slice_001,0.7811966818157369,10.705307504586072,16.525008748462124
Axon19,slice_002,0.6749219149687546,7.305554155991424,4.75643416577903
Axon19,slice_003,0.6007451745825905,6.059555823473776,7.534632118544977
Axon19,slice_004,0.9540690056670088,11.016372494234888,0.8515371236742162
Axon19,slice_005,0.5679603415701269,6.299689661656021,164.6147619183202
Axon19,slice_006,0.6099395349436143,6.221522311117593,2.5261900633820584
Axon19,slice_007,0.901373003946042,6.279805367612933,149.4548435476394
Axon19,slice_008,0.5942688534386552,5.565561657183256,6.043167368491447
Axon19,slice_009,0.6652064109883203,7.591911512123208,10.031721660328719
Axon19,slice_010,0.6634464911292685,8.900381588738378,261.1666193344157
Axon19,slice_011,0.7380868074269038,5.9061217509703985,17.804112715180818
Axon19,slice_012,0.6864030783871332,7.753853908257045,7.92736045867449
Axon19,slice_013,0.6421582515451184,6.359127507026102,2.4809862855271105
Axon19,slice_014,0.7078587882216656,6.934473569469232,11.610208569538814
